id	modified	language	datasetID	datasetName	dynamicProperties	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	eventRemarks	locationID	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	footprintSRS	georeferenceRemarks
RCMed-survey-1187	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1187		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1188	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1188		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1189	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1189		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1190	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1190		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1191	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1191		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1192	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1192		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1193	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1193		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1194	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1194		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1195	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1195		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1196	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1196		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1197	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1197		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1198	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1198		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1199	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1199		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1200	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1200		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1201	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1201		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1202	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1202		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1203	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1203		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1204	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1204		RCMed U-CEM protocol				2002-09-21				2002	9	21												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1205	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1205		RCMed U-CEM protocol				2002-09-21				2002	9	21												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1206	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1206		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1207	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1207		RCMed U-CEM protocol				2002-09-21				2002	9	21												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1208	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1208		RCMed U-CEM protocol				2002-10-05				2002	10	5												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1209	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1209		RCMed U-CEM protocol				2002-10-05				2002	10	5												0	1	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1210	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1210		RCMed U-CEM protocol				2002-10-05				2002	10	5												0	1	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1211	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1211		RCMed U-CEM protocol				2002-10-05				2002	10	5												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1212	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1212		RCMed U-CEM protocol				2002-10-05				2002	10	5												0	1	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1213	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1213		RCMed U-CEM protocol				2002-10-05				2002	10	5												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1214	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1214		RCMed U-CEM protocol				2002-10-05				2002	10	5												11	23	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1215	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1215		RCMed U-CEM protocol				2002-10-05				2002	10	5												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1216	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1216		RCMed U-CEM protocol				2002-10-05				2002	10	5												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1217	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1217		RCMed U-CEM protocol				2002-10-05				2002	10	5												0	1	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1218	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1218		RCMed U-CEM protocol				2002-10-05				2002	10	5												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1219	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1219		RCMed U-CEM protocol				2002-10-05				2002	10	5												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1220	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1220		RCMed U-CEM protocol				2002-10-05				2002	10	5												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1221	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1221		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1222	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1222		RCMed U-CEM protocol				2002-10-05				2002	10	5												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1223	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1223		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1224	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1224		RCMed U-CEM protocol				2002-10-05				2002	10	5												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1225	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1225		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1226	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1226		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1227	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1227		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1228	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1228		RCMed U-CEM protocol				2002-10-05				2002	10	5												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1229	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1229		RCMed U-CEM protocol				2002-10-05				2002	10	5												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1230	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1230		RCMed U-CEM protocol				2003-05-18				2003	5	18												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1231	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1231		RCMed U-CEM protocol				2003-05-18				2003	5	18												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1232	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1232		RCMed U-CEM protocol				2003-05-18				2003	5	18												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1233	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1233		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1234	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1234		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1235	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1235		RCMed U-CEM protocol				2003-05-18				2003	5	18												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1236	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1236		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1237	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1237		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1238	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1238		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1239	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1239		RCMed U-CEM protocol				2003-05-18				2003	5	18												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1240	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1240		RCMed U-CEM protocol				2003-07-27				2003	7	27												16	28	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1241	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1241		RCMed U-CEM protocol				2003-07-27				2003	7	27												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1242	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1242		RCMed U-CEM protocol				2003-07-27				2003	7	27												14	26	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1243	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1243		RCMed U-CEM protocol				2003-07-27				2003	7	27												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1244	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1244		RCMed U-CEM protocol				2003-07-27				2003	7	27												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1245	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1245		RCMed U-CEM protocol				2003-07-27				2003	7	27												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1246	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1246		RCMed U-CEM protocol				2003-07-27				2003	7	27												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1247	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1247		RCMed U-CEM protocol				2003-07-27				2003	7	27												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1248	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1248		RCMed U-CEM protocol				2003-07-27				2003	7	27												10	22	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1249	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1249		RCMed U-CEM protocol				2003-10-12				2003	10	12												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1250	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1250		RCMed U-CEM protocol				2003-10-12				2003	10	12												6	18	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1251	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1251		RCMed U-CEM protocol				2003-10-12				2003	10	12												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1252	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1252		RCMed U-CEM protocol				2003-10-12				2003	10	12												16	28	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1253	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1253		RCMed U-CEM protocol				2003-10-12				2003	10	12												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1254	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1254		RCMed U-CEM protocol				2003-10-12				2003	10	12												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1255	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1255		RCMed U-CEM protocol				2003-10-12				2003	10	12												8	20	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1256	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1256		RCMed U-CEM protocol				2003-10-12				2003	10	12												9	21	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1257	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1257		RCMed U-CEM protocol				2003-10-12				2003	10	12												6	18	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1258	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1258		RCMed U-CEM protocol				2003-09-20				2003	9	20												14	26	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1259	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1259		RCMed U-CEM protocol				2003-09-20				2003	9	20												19	31	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1260	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1260		RCMed U-CEM protocol				2003-09-20				2003	9	20												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1261	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1261		RCMed U-CEM protocol				2003-09-20				2003	9	20												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1262	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1262		RCMed U-CEM protocol				2003-09-20				2003	9	20												14	26	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1263	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1263		RCMed U-CEM protocol				2003-09-20				2003	9	20												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1264	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1264		RCMed U-CEM protocol				2003-09-20				2003	9	20												13	25	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1265	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1265		RCMed U-CEM protocol				2003-09-20				2003	9	20												0	1	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1266	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1266		RCMed U-CEM protocol				2003-09-20				2003	9	20												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
RCMed-survey-1267	2021-03-17 13:34:06	en	IMIS:dasid:6454	Reef Check Med - key Mediterranean marine species 2001-2020		RCMed-survey-1267		RCMed U-CEM protocol				2003-09-20				2003	9	20												12	24	44.38701	12.58254	EPSG:4326	200.0		EPSG:4326	
